#CERTIFICATION_KEY,GENRE_KEY,APPELLATION_KEY,MENTION_KEY,LIEU_KEY,COULEUR_KEY,CEPAGE_KEY,LIBELLE
IGP,TRANQ,D84,,,rouge,CIN,IGP Tranquilles Vaucluse Rouge Cinsaut
IGP,TRANQ,D84,,,rouge,MER,IGP Tranquilles Vaucluse Rouge Merlot
IGP,TRANQ,D84,,,rouge,MOU,IGP Tranquilles Vaucluse Rouge Mourvedre
IGP,TRANQ,D84,,,rouge,MAR,IGP Tranquilles Vaucluse Rouge Marselan
IGP,TRANQ,D84,,,rouge,CEP,IGP Tranquilles Vaucluse Rouge Autre
IGP,TRANQ,D84,,,rose,,IGP Tranquilles Vaucluse Rosé 
IGP,TRANQ,D84,,,rose,SYR,IGP Tranquilles Vaucluse Rosé Syrah
IGP,TRANQ,D84,,,rose,GRN,IGP Tranquilles Vaucluse Rosé Grenache Noir
IGP,TRANQ,D84,,,rose,CS,IGP Tranquilles Vaucluse Rosé Cabernet-Sauvignon
IGP,TRANQ,D84,,,rose,CIN,IGP Tranquilles Vaucluse Rosé Cinsaut
IGP,TRANQ,D84,,,rose,MER,IGP Tranquilles Vaucluse Rosé Merlot
IGP,TRANQ,D84,,,rose,MOU,IGP Tranquilles Vaucluse Rosé Mourvedre
IGP,TRANQ,D84,,,rose,MAR,IGP Tranquilles Vaucluse Rosé Marselan
IGP,TRANQ,D84,,,rose,GRG,IGP Tranquilles Vaucluse Rosé Grenache Gris
IGP,TRANQ,D84,,,rose,CEP,IGP Tranquilles Vaucluse Rosé Autre
IGP,TRANQ,D84,,,blanc,,IGP Tranquilles Vaucluse Blanc 
IGP,TRANQ,D84,,,blanc,ROL,IGP Tranquilles Vaucluse Blanc Rolle-Vermentino
IGP,TRANQ,D84,,,blanc,CHA,IGP Tranquilles Vaucluse Blanc Chardonnay
IGP,TRANQ,D84,,,blanc,SAU,IGP Tranquilles Vaucluse Blanc Sauvignon
IGP,TRANQ,D84,,,blanc,GRB,IGP Tranquilles Vaucluse Blanc Grenache Blanc
IGP,TRANQ,D84,,,blanc,VIO,IGP Tranquilles Vaucluse Blanc Viognier
IGP,TRANQ,D84,,,blanc,MAR,IGP Tranquilles Vaucluse Blanc Marsanne
IGP,TRANQ,D84,,,blanc,ROU,IGP Tranquilles Vaucluse Blanc Roussanne
IGP,TRANQ,D84,,,blanc,CLA,IGP Tranquilles Vaucluse Blanc Clairette
IGP,TRANQ,D84,,,blanc,MUH,IGP Tranquilles Vaucluse Blanc Muscat de HAMBOURG
IGP,TRANQ,D84,,,blanc,CEP,IGP Tranquilles Vaucluse Blanc Autre
IGP,TRANQ,D84,,VPA,rouge,,IGP Tranquilles Vaucluse Aigues Rouge 
IGP,TRANQ,D84,,VPA,rouge,SYR,IGP Tranquilles Vaucluse Aigues Rouge Syrah
IGP,TRANQ,D84,,VPA,rouge,GRN,IGP Tranquilles Vaucluse Aigues Rouge Grenache Noir
IGP,TRANQ,D84,,VPA,rouge,CS,IGP Tranquilles Vaucluse Aigues Rouge Cabernet-Sauvignon
IGP,TRANQ,D84,,VPA,rouge,CIN,IGP Tranquilles Vaucluse Aigues Rouge Cinsaut
IGP,TRANQ,D84,,VPA,rouge,MER,IGP Tranquilles Vaucluse Aigues Rouge Merlot
IGP,TRANQ,D84,,VPA,rouge,MOU,IGP Tranquilles Vaucluse Aigues Rouge Mourvedre
IGP,TRANQ,D84,,VPA,rouge,MAR,IGP Tranquilles Vaucluse Aigues Rouge Marselan
IGP,TRANQ,D84,,VPA,rouge,CEP,IGP Tranquilles Vaucluse Aigues Rouge Autre
IGP,TRANQ,D84,,VPA,rose,,IGP Tranquilles Vaucluse Aigues Rosé 
IGP,TRANQ,D84,,VPA,rose,SYR,IGP Tranquilles Vaucluse Aigues Rosé Syrah
IGP,TRANQ,D84,,VPA,rose,GRN,IGP Tranquilles Vaucluse Aigues Rosé Grenache Noir
IGP,TRANQ,D84,,VPA,rose,CS,IGP Tranquilles Vaucluse Aigues Rosé Cabernet-Sauvignon
IGP,TRANQ,D84,,VPA,rose,CIN,IGP Tranquilles Vaucluse Aigues Rosé Cinsaut
IGP,TRANQ,D84,,VPA,rose,MER,IGP Tranquilles Vaucluse Aigues Rosé Merlot
IGP,TRANQ,D84,,VPA,rose,MOU,IGP Tranquilles Vaucluse Aigues Rosé Mourvedre
IGP,TRANQ,D84,,VPA,rose,MAR,IGP Tranquilles Vaucluse Aigues Rosé Marselan
IGP,TRANQ,D84,,VPA,rose,GRG,IGP Tranquilles Vaucluse Aigues Rosé Grenache Gris
IGP,TRANQ,D84,,VPA,rose,CEP,IGP Tranquilles Vaucluse Aigues Rosé Autre
IGP,TRANQ,D84,,VPA,blanc,,IGP Tranquilles Vaucluse Aigues Blanc 
IGP,TRANQ,D84,,VPA,blanc,ROL,IGP Tranquilles Vaucluse Aigues Blanc Rolle-Vermentino
IGP,TRANQ,D84,,VPA,blanc,CHA,IGP Tranquilles Vaucluse Aigues Blanc Chardonnay
IGP,TRANQ,D84,,VPA,blanc,SAU,IGP Tranquilles Vaucluse Aigues Blanc Sauvignon
IGP,TRANQ,D84,,VPA,blanc,GRB,IGP Tranquilles Vaucluse Aigues Blanc Grenache Blanc
IGP,TRANQ,D84,,VPA,blanc,VIO,IGP Tranquilles Vaucluse Aigues Blanc Viognier
IGP,TRANQ,D84,,VPA,blanc,MAR,IGP Tranquilles Vaucluse Aigues Blanc Marsanne
IGP,TRANQ,D84,,VPA,blanc,ROU,IGP Tranquilles Vaucluse Aigues Blanc Roussanne
IGP,TRANQ,D84,,VPA,blanc,CLA,IGP Tranquilles Vaucluse Aigues Blanc Clairette
IGP,TRANQ,D84,,VPA,blanc,MUH,IGP Tranquilles Vaucluse Aigues Blanc Muscat de HAMBOURG
IGP,TRANQ,D84,,VPA,blanc,CEP,IGP Tranquilles Vaucluse Aigues Blanc Autre
IGP,TRANQ,D84,,PDO,rouge,,IGP Tranquilles Vaucluse Principauté d'Orange Rouge 
IGP,TRANQ,D84,,PDO,rouge,SYR,IGP Tranquilles Vaucluse Principauté d'Orange Rouge Syrah
IGP,TRANQ,D84,,PDO,rouge,GRN,IGP Tranquilles Vaucluse Principauté d'Orange Rouge Grenache Noir
IGP,TRANQ,D84,,PDO,rouge,CS,IGP Tranquilles Vaucluse Principauté d'Orange Rouge Cabernet-Sauvignon
IGP,TRANQ,D84,,PDO,rouge,CIN,IGP Tranquilles Vaucluse Principauté d'Orange Rouge Cinsaut
IGP,TRANQ,D84,,PDO,rouge,MER,IGP Tranquilles Vaucluse Principauté d'Orange Rouge Merlot
IGP,TRANQ,D84,,PDO,rouge,MOU,IGP Tranquilles Vaucluse Principauté d'Orange Rouge Mourvedre
IGP,TRANQ,D84,,PDO,rouge,MAR,IGP Tranquilles Vaucluse Principauté d'Orange Rouge Marselan
IGP,TRANQ,D84,,PDO,rouge,CEP,IGP Tranquilles Vaucluse Principauté d'Orange Rouge Autre
IGP,TRANQ,D84,,PDO,rose,,IGP Tranquilles Vaucluse Principauté d'Orange Rosé 
IGP,TRANQ,D84,,PDO,rose,SYR,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Syrah
IGP,TRANQ,D84,,PDO,rose,GRN,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Grenache Noir
IGP,TRANQ,D84,,PDO,rose,CS,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Cabernet-Sauvignon
IGP,TRANQ,D84,,PDO,rose,CIN,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Cinsaut
IGP,TRANQ,D84,,PDO,rose,MER,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Merlot
IGP,TRANQ,D84,,PDO,rose,MOU,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Mourvedre
IGP,TRANQ,D84,,PDO,rose,MAR,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Marselan
IGP,TRANQ,D84,,PDO,rose,GRG,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Grenache Gris
IGP,TRANQ,D84,,PDO,rose,CEP,IGP Tranquilles Vaucluse Principauté d'Orange Rosé Autre
IGP,TRANQ,D84,,PDO,blanc,,IGP Tranquilles Vaucluse Principauté d'Orange Blanc 
IGP,TRANQ,D84,,PDO,blanc,ROL,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Rolle-Vermentino
IGP,TRANQ,D84,,PDO,blanc,CHA,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Chardonnay
IGP,TRANQ,D84,,PDO,blanc,SAU,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Sauvignon
IGP,TRANQ,D84,,PDO,blanc,GRB,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Grenache Blanc
IGP,TRANQ,D84,,PDO,blanc,VIO,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Viognier
IGP,TRANQ,D84,,PDO,blanc,MAR,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Marsanne
IGP,TRANQ,D84,,PDO,blanc,ROU,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Roussanne
IGP,TRANQ,D84,,PDO,blanc,CLA,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Clairette
IGP,TRANQ,D84,,PDO,blanc,MUH,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Muscat de HAMBOURG
IGP,TRANQ,D84,,PDO,blanc,CEP,IGP Tranquilles Vaucluse Principauté d'Orange Blanc Autre
IGP,TRANQ,D26,,,rouge,,IGP Tranquilles Dréme Rouge 
IGP,TRANQ,D26,,,rouge,SYR,IGP Tranquilles Dréme Rouge Syrah
IGP,TRANQ,D26,,,rouge,GRN,IGP Tranquilles Dréme Rouge Grenache Noir
IGP,TRANQ,D26,,,rouge,CS,IGP Tranquilles Dréme Rouge Cabernet-Sauvignon
IGP,TRANQ,D26,,,rouge,CIN,IGP Tranquilles Dréme Rouge Cinsaut
IGP,TRANQ,D26,,,rouge,MER,IGP Tranquilles Dréme Rouge Merlot
IGP,TRANQ,D26,,,rouge,MOU,IGP Tranquilles Dréme Rouge Mourvedre
IGP,TRANQ,D26,,,rouge,CEP,IGP Tranquilles Dréme Rouge Autre
IGP,TRANQ,D26,,,rose,,IGP Tranquilles Dréme Rosé 
IGP,TRANQ,D26,,,rose,SYR,IGP Tranquilles Dréme Rosé Syrah
IGP,TRANQ,D26,,,rose,GRN,IGP Tranquilles Dréme Rosé Grenache Noir
IGP,TRANQ,D26,,,rose,CS,IGP Tranquilles Dréme Rosé Cabernet-Sauvignon
IGP,TRANQ,D26,,,rose,CIN,IGP Tranquilles Dréme Rosé Cinsaut
IGP,TRANQ,D26,,,rose,MER,IGP Tranquilles Dréme Rosé Merlot
IGP,TRANQ,D26,,,rose,MOU,IGP Tranquilles Dréme Rosé Mourvedre
IGP,TRANQ,D26,,,rose,GRG,IGP Tranquilles Dréme Rosé Grenache Gris
IGP,TRANQ,D26,,,rose,CEP,IGP Tranquilles Dréme Rosé Autre
IGP,TRANQ,D26,,,blanc,,IGP Tranquilles Dréme Blanc 
IGP,TRANQ,D26,,,blanc,ROL,IGP Tranquilles Dréme Blanc Rolle-Vermentino
IGP,TRANQ,D26,,,blanc,CHA,IGP Tranquilles Dréme Blanc Chardonnay
IGP,TRANQ,D26,,,blanc,SAU,IGP Tranquilles Dréme Blanc Sauvignon
IGP,TRANQ,D26,,,blanc,GRB,IGP Tranquilles Dréme Blanc Grenache Blanc
IGP,TRANQ,D26,,,blanc,VIO,IGP Tranquilles Dréme Blanc Viognier
IGP,TRANQ,D26,,,blanc,MAR,IGP Tranquilles Dréme Blanc Marsanne
IGP,TRANQ,D26,,,blanc,ROU,IGP Tranquilles Dréme Blanc Roussanne
IGP,TRANQ,D26,,,blanc,CLA,IGP Tranquilles Dréme Blanc Clairette
IGP,TRANQ,D26,,,blanc,MUH,IGP Tranquilles Dréme Blanc Muscat de HAMBOURG
IGP,TRANQ,D26,,,blanc,CEP,IGP Tranquilles Dréme Blanc Autre
IGP,TRANQ,D26,,CDG,rouge,,IGP Tranquilles Dréme Comté de Grignan Rouge 
IGP,TRANQ,D26,,CDG,rouge,SYR,IGP Tranquilles Dréme Comté de Grignan Rouge Syrah
IGP,TRANQ,D26,,CDG,rouge,GRN,IGP Tranquilles Dréme Comté de Grignan Rouge Grenache Noir
IGP,TRANQ,D26,,CDG,rouge,CS,IGP Tranquilles Dréme Comté de Grignan Rouge Cabernet-Sauvignon
IGP,TRANQ,D26,,CDG,rouge,CIN,IGP Tranquilles Dréme Comté de Grignan Rouge Cinsaut
IGP,TRANQ,D26,,CDG,rouge,MER,IGP Tranquilles Dréme Comté de Grignan Rouge Merlot
IGP,TRANQ,D26,,CDG,rouge,MOU,IGP Tranquilles Dréme Comté de Grignan Rouge Mourvedre
IGP,TRANQ,D26,,CDG,rouge,CEP,IGP Tranquilles Dréme Comté de Grignan Rouge Autre
IGP,TRANQ,D26,,CDG,rose,,IGP Tranquilles Dréme Comté de Grignan Rosé 
IGP,TRANQ,D26,,CDG,rose,SYR,IGP Tranquilles Dréme Comté de Grignan Rosé Syrah
IGP,TRANQ,D26,,CDG,rose,GRN,IGP Tranquilles Dréme Comté de Grignan Rosé Grenache Noir
IGP,TRANQ,D26,,CDG,rose,CS,IGP Tranquilles Dréme Comté de Grignan Rosé Cabernet-Sauvignon
IGP,TRANQ,D26,,CDG,rose,CIN,IGP Tranquilles Dréme Comté de Grignan Rosé Cinsaut
IGP,TRANQ,D26,,CDG,rose,MER,IGP Tranquilles Dréme Comté de Grignan Rosé Merlot
IGP,TRANQ,D26,,CDG,rose,MOU,IGP Tranquilles Dréme Comté de Grignan Rosé Mourvedre
IGP,TRANQ,D26,,CDG,rose,GRG,IGP Tranquilles Dréme Comté de Grignan Rosé Grenache Gris
IGP,TRANQ,D26,,CDG,rose,CEP,IGP Tranquilles Dréme Comté de Grignan Rosé Autre
IGP,TRANQ,D26,,CDG,blanc,,IGP Tranquilles Dréme Comté de Grignan Blanc 
IGP,TRANQ,D26,,CDG,blanc,ROL,IGP Tranquilles Dréme Comté de Grignan Blanc Rolle-Vermentino
IGP,TRANQ,D26,,CDG,blanc,CHA,IGP Tranquilles Dréme Comté de Grignan Blanc Chardonnay
IGP,TRANQ,D26,,CDG,blanc,SAU,IGP Tranquilles Dréme Comté de Grignan Blanc Sauvignon
IGP,TRANQ,D26,,CDG,blanc,GRB,IGP Tranquilles Dréme Comté de Grignan Blanc Grenache Blanc
IGP,TRANQ,D26,,CDG,blanc,VIO,IGP Tranquilles Dréme Comté de Grignan Blanc Viognier
IGP,TRANQ,D26,,CDG,blanc,MAR,IGP Tranquilles Dréme Comté de Grignan Blanc Marsanne
IGP,TRANQ,D26,,CDG,blanc,ROU,IGP Tranquilles Dréme Comté de Grignan Blanc Roussanne
IGP,TRANQ,D26,,CDG,blanc,CLA,IGP Tranquilles Dréme Comté de Grignan Blanc Clairette
IGP,TRANQ,D26,,CDG,blanc,MUH,IGP Tranquilles Dréme Comté de Grignan Blanc Muscat de HAMBOURG
IGP,TRANQ,D26,,CDG,blanc,CEP,IGP Tranquilles Dréme Comté de Grignan Blanc Autre
IGP,TRANQ,D26,,CTM,rouge,,IGP Tranquilles Dréme Coteaux de Montélimar Rouge 
IGP,TRANQ,D26,,CTM,rouge,SYR,IGP Tranquilles Dréme Coteaux de Montélimar Rouge Syrah
IGP,TRANQ,D26,,CTM,rouge,GRN,IGP Tranquilles Dréme Coteaux de Montélimar Rouge Grenache Noir
IGP,TRANQ,D26,,CTM,rouge,CS,IGP Tranquilles Dréme Coteaux de Montélimar Rouge Cabernet-Sauvignon
IGP,TRANQ,D26,,CTM,rouge,CIN,IGP Tranquilles Dréme Coteaux de Montélimar Rouge Cinsaut
IGP,TRANQ,D26,,CTM,rouge,MER,IGP Tranquilles Dréme Coteaux de Montélimar Rouge Merlot
IGP,TRANQ,D26,,CTM,rouge,MOU,IGP Tranquilles Dréme Coteaux de Montélimar Rouge Mourvedre
IGP,TRANQ,D26,,CTM,rouge,CEP,IGP Tranquilles Dréme Coteaux de Montélimar Rouge Autre
IGP,TRANQ,D26,,CTM,rose,,IGP Tranquilles Dréme Coteaux de Montélimar Rosé 
IGP,TRANQ,D26,,CTM,rose,SYR,IGP Tranquilles Dréme Coteaux de Montélimar Rosé Syrah
IGP,TRANQ,D26,,CTM,rose,GRN,IGP Tranquilles Dréme Coteaux de Montélimar Rosé Grenache Noir
IGP,TRANQ,D26,,CTM,rose,CS,IGP Tranquilles Dréme Coteaux de Montélimar Rosé Cabernet-Sauvignon
IGP,TRANQ,D26,,CTM,rose,CIN,IGP Tranquilles Dréme Coteaux de Montélimar Rosé Cinsaut
IGP,TRANQ,D26,,CTM,rose,MER,IGP Tranquilles Dréme Coteaux de Montélimar Rosé Merlot
IGP,TRANQ,D26,,CTM,rose,MOU,IGP Tranquilles Dréme Coteaux de Montélimar Rosé Mourvedre
IGP,TRANQ,D26,,CTM,rose,GRG,IGP Tranquilles Dréme Coteaux de Montélimar Rosé Grenache Gris
IGP,TRANQ,D26,,CTM,rose,CEP,IGP Tranquilles Dréme Coteaux de Montélimar Rosé Autre
IGP,TRANQ,D26,,CTM,blanc,,IGP Tranquilles Dréme Coteaux de Montélimar Blanc 
IGP,TRANQ,D26,,CTM,blanc,ROL,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Rolle-Vermentino
IGP,TRANQ,D26,,CTM,blanc,CHA,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Chardonnay
IGP,TRANQ,D26,,CTM,blanc,SAU,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Sauvignon
IGP,TRANQ,D26,,CTM,blanc,GRB,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Grenache Blanc
IGP,TRANQ,D26,,CTM,blanc,VIO,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Viognier
IGP,TRANQ,D26,,CTM,blanc,MAR,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Marsanne
IGP,TRANQ,D26,,CTM,blanc,ROU,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Roussanne
IGP,TRANQ,D26,,CTM,blanc,CLA,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Clairette
IGP,TRANQ,D26,,CTM,blanc,MUH,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Muscat de HAMBOURG
IGP,TRANQ,D26,,CTM,blanc,CEP,IGP Tranquilles Dréme Coteaux de Montélimar Blanc Autre
IGP,TRANQ,CBA,,,rouge,,IGP Tranquilles Coteaux des Baronnies Rouge 
IGP,TRANQ,CBA,,,rouge,SYR,IGP Tranquilles Coteaux des Baronnies Rouge Syrah
IGP,TRANQ,CBA,,,rouge,GRN,IGP Tranquilles Coteaux des Baronnies Rouge Grenache Noir
IGP,TRANQ,CBA,,,rouge,CS,IGP Tranquilles Coteaux des Baronnies Rouge Cabernet-Sauvignon
IGP,TRANQ,CBA,,,rouge,CIN,IGP Tranquilles Coteaux des Baronnies Rouge Cinsaut
IGP,TRANQ,CBA,,,rouge,MER,IGP Tranquilles Coteaux des Baronnies Rouge Merlot
IGP,TRANQ,CBA,,,rouge,MOU,IGP Tranquilles Coteaux des Baronnies Rouge Mourvedre
IGP,TRANQ,CBA,,,rouge,CEP,IGP Tranquilles Coteaux des Baronnies Rouge Autre
IGP,TRANQ,CBA,,,rose,,IGP Tranquilles Coteaux des Baronnies Rosé 
IGP,TRANQ,CBA,,,rose,SYR,IGP Tranquilles Coteaux des Baronnies Rosé Syrah
IGP,TRANQ,CBA,,,rose,GRN,IGP Tranquilles Coteaux des Baronnies Rosé Grenache Noir
IGP,TRANQ,CBA,,,rose,CS,IGP Tranquilles Coteaux des Baronnies Rosé Cabernet-Sauvignon
IGP,TRANQ,CBA,,,rose,CIN,IGP Tranquilles Coteaux des Baronnies Rosé Cinsaut
IGP,TRANQ,CBA,,,rose,MER,IGP Tranquilles Coteaux des Baronnies Rosé Merlot
IGP,TRANQ,CBA,,,rose,MOU,IGP Tranquilles Coteaux des Baronnies Rosé Mourvedre
IGP,TRANQ,CBA,,,rose,GRG,IGP Tranquilles Coteaux des Baronnies Rosé Grenache Gris
IGP,TRANQ,CBA,,,rose,CEP,IGP Tranquilles Coteaux des Baronnies Rosé Autre
IGP,TRANQ,CBA,,,blanc,,IGP Tranquilles Coteaux des Baronnies Blanc 
IGP,TRANQ,CBA,,,blanc,ROL,IGP Tranquilles Coteaux des Baronnies Blanc Rolle-Vermentino
IGP,TRANQ,CBA,,,blanc,CHA,IGP Tranquilles Coteaux des Baronnies Blanc Chardonnay
IGP,TRANQ,CBA,,,blanc,SAU,IGP Tranquilles Coteaux des Baronnies Blanc Sauvignon
IGP,TRANQ,CBA,,,blanc,GRB,IGP Tranquilles Coteaux des Baronnies Blanc Grenache Blanc
IGP,TRANQ,CBA,,,blanc,VIO,IGP Tranquilles Coteaux des Baronnies Blanc Viognier
IGP,TRANQ,CBA,,,blanc,MAR,IGP Tranquilles Coteaux des Baronnies Blanc Marsanne
IGP,TRANQ,CBA,,,blanc,ROU,IGP Tranquilles Coteaux des Baronnies Blanc Roussanne
IGP,TRANQ,CBA,,,blanc,CLA,IGP Tranquilles Coteaux des Baronnies Blanc Clairette
IGP,TRANQ,CBA,,,blanc,MUH,IGP Tranquilles Coteaux des Baronnies Blanc Muscat de HAMBOURG
IGP,TRANQ,D05,,,rouge,,IGP Tranquilles Hautes Alpesﾠ Rouge 
IGP,TRANQ,D05,,,rouge,SYR,IGP Tranquilles Hautes Alpesﾠ Rouge Syrah
IGP,TRANQ,D05,,,rouge,GRN,IGP Tranquilles Hautes Alpesﾠ Rouge Grenache Noir
IGP,TRANQ,D05,,,rouge,CS,IGP Tranquilles Hautes Alpesﾠ Rouge Cabernet-Sauvignon
IGP,TRANQ,D05,,,rouge,CIN,IGP Tranquilles Hautes Alpesﾠ Rouge Cinsaut
IGP,TRANQ,D05,,,rouge,MER,IGP Tranquilles Hautes Alpesﾠ Rouge Merlot
IGP,TRANQ,D05,,,rouge,MOL,IGP Tranquilles Hautes Alpesﾠ Rouge Mollard
IGP,TRANQ,D05,,,rouge,CEP,IGP Tranquilles Hautes Alpesﾠ Rouge Autre
IGP,TRANQ,D05,,,rose,,IGP Tranquilles Hautes Alpesé Rosé 
IGP,TRANQ,D05,,,rose,SYR,IGP Tranquilles Hautes Alpesé Rosé Syrah
IGP,TRANQ,D05,,,rose,GRN,IGP Tranquilles Hautes Alpesé Rosé Grenache Noir
IGP,TRANQ,D05,,,rose,CS,IGP Tranquilles Hautes Alpesé Rosé Cabernet-Sauvignon
IGP,TRANQ,D05,,,rose,CIN,IGP Tranquilles Hautes Alpesé Rosé Cinsaut
IGP,TRANQ,D05,,,rose,MER,IGP Tranquilles Hautes Alpesé Rosé Merlot
IGP,TRANQ,D05,,,rose,MOU,IGP Tranquilles Hautes Alpesé Rosé Mourvedre
IGP,TRANQ,D05,,,rose,CEP,IGP Tranquilles Hautes Alpesé Rosé Autre
IGP,TRANQ,D05,,,blanc,,IGP Tranquilles Hautes Alpesﾠ Blanc 
IGP,TRANQ,D05,,,blanc,ROL,IGP Tranquilles Hautes Alpesﾠ Blanc Rolle-Vermentino
IGP,TRANQ,D05,,,blanc,CHA,IGP Tranquilles Hautes Alpesﾠ Blanc Chardonnay
IGP,TRANQ,D05,,,blanc,SAU,IGP Tranquilles Hautes Alpesﾠ Blanc Sauvignon
IGP,TRANQ,D05,,,blanc,GRB,IGP Tranquilles Hautes Alpesﾠ Blanc Grenache Blanc
IGP,TRANQ,D05,,,blanc,VIO,IGP Tranquilles Hautes Alpesﾠ Blanc Viognier
IGP,TRANQ,D05,,,blanc,MAR,IGP Tranquilles Hautes Alpesﾠ Blanc Marsanne
IGP,TRANQ,D05,,,blanc,ROU,IGP Tranquilles Hautes Alpesﾠ Blanc Roussanne
IGP,TRANQ,D05,,,blanc,MPG,IGP Tranquilles Hautes Alpesé Blanc Muscat é petits grains
IGP,TRANQ,D05,,,blanc,CEP,IGP Tranquilles Hautes Alpesﾠ Blanc Autre
IGP,TRANQ,D04,,,rouge,,IGP Tranquilles Alpesﾠde Haute Provence Rouge 
IGP,TRANQ,D04,,,rouge,SYR,IGP Tranquilles Alpesﾠde Haute Provence Rouge Syrah
IGP,TRANQ,D04,,,rouge,GRN,IGP Tranquilles Alpesﾠde Haute Provence Rouge Grenache Noir
IGP,TRANQ,D04,,,rouge,CS,IGP Tranquilles Alpesﾠde Haute Provence Rouge Cabernet-Sauvignon
IGP,TRANQ,D04,,,rouge,CIN,IGP Tranquilles Alpesﾠde Haute Provence Rouge Cinsaut
IGP,TRANQ,D04,,,rouge,MER,IGP Tranquilles Alpesﾠde Haute Provence Rouge Merlot
IGP,TRANQ,D04,,,rouge,MOU,IGP Tranquilles Alpesﾠde Haute Provence Rouge Mourvedre
IGP,TRANQ,D04,,,rouge,CEP,IGP Tranquilles Alpesﾠde Haute Provence Rouge Autre
IGP,TRANQ,D04,,,rose,,IGP Tranquilles Alpeséde Haute Provence Rosé 
IGP,TRANQ,D04,,,rose,SYR,IGP Tranquilles Alpeséde Haute Provence Rosé Syrah
IGP,TRANQ,D04,,,rose,GRN,IGP Tranquilles Alpeséde Haute Provence Rosé Grenache Noir
IGP,TRANQ,D04,,,rose,CS,IGP Tranquilles Alpeséde Haute Provence Rosé Cabernet-Sauvignon
IGP,TRANQ,D04,,,rose,CIN,IGP Tranquilles Alpeséde Haute Provence Rosé Cinsaut
IGP,TRANQ,D04,,,rose,MER,IGP Tranquilles Alpeséde Haute Provence Rosé Merlot
IGP,TRANQ,D04,,,rose,MOU,IGP Tranquilles Alpeséde Haute Provence Rosé Mourvedre
IGP,TRANQ,D04,,,rose,CEP,IGP Tranquilles Alpeséde Haute Provence Rosé Autre
IGP,TRANQ,D04,,,blanc,,IGP Tranquilles Alpesﾠde Haute Provence Blanc 
IGP,TRANQ,D04,,,blanc,ROL,IGP Tranquilles Alpesﾠde Haute Provence Blanc Rolle-Vermentino
IGP,TRANQ,D04,,,blanc,CHA,IGP Tranquilles Alpesﾠde Haute Provence Blanc Chardonnay
IGP,TRANQ,D04,,,blanc,SAU,IGP Tranquilles Alpesﾠde Haute Provence Blanc Sauvignon
IGP,TRANQ,D04,,,blanc,GRB,IGP Tranquilles Alpesﾠde Haute Provence Blanc Grenache Blanc
IGP,TRANQ,D04,,,blanc,VIO,IGP Tranquilles Alpesﾠde Haute Provence Blanc Viognier
IGP,TRANQ,D04,,,blanc,MAR,IGP Tranquilles Alpesﾠde Haute Provence Blanc Marsanne
IGP,TRANQ,D04,,,blanc,ROU,IGP Tranquilles Alpesﾠde Haute Provence Blanc Roussanne
IGP,TRANQ,D04,,,blanc,MPG,IGP Tranquilles Alpeséde Haute Provence Blanc Muscat é petits grains
IGP,TRANQ,D04,,,blanc,CEP,IGP Tranquilles Alpesﾠde Haute Provence Blanc Autre
IGP,TRANQ,ALP,,,rouge,,IGP Tranquilles Alpilles Rouge 
IGP,TRANQ,ALP,,,rouge,SYR,IGP Tranquilles Alpilles Rouge Syrah
IGP,TRANQ,ALP,,,rouge,GRN,IGP Tranquilles Alpilles Rouge Grenache Noir
IGP,TRANQ,ALP,,,rouge,CS,IGP Tranquilles Alpilles Rouge Cabernet-Sauvignon
IGP,TRANQ,ALP,,,rouge,CIN,IGP Tranquilles Alpilles Rouge Cinsaut
IGP,TRANQ,ALP,,,rouge,MER,IGP Tranquilles Alpilles Rouge Merlot
IGP,TRANQ,ALP,,,rouge,MOU,IGP Tranquilles Alpilles Rouge Mourvedre
IGP,TRANQ,ALP,,,rouge,MAR,IGP Tranquilles Alpilles Rouge Marselan
IGP,TRANQ,ALP,,,rouge,CEP,IGP Tranquilles Alpilles Rouge Autre
